,Unnamed: 0,price,year,odometer,lat,long
0,0.5684725243852321,0.00031748141873070223,0.9708737864077683,0.003919600391960039,0.8137697014095366,0.35962549527092
1,0.2860287305748204,1.862201254399501e-05,0.8349514563106801,0.016700001670000165,0.7209207867824172,0.24124626433710283
2,0.7177651727108297,2.0242022334686177e-05,0.8640776699029153,1.500000150000015e-05,0.6820028177233446,0.3318158261429279
3,0.5126993598658899,1.2141973381230327e-05,0.8640776699029153,0.019800001980000197,0.7892027914623954,0.4226299498091096
4,0.29045649897490305,0.00021040687161496928,0.9611650485436911,0.004319600431960043,0.7074172299917827,0.2442521951945955
5,0.3127555486416015,9.718438734356333e-05,0.8834951456310698,0.027900002790000277,0.7182892982018501,0.3612627323864399
6,0.06723613913455354,0.00012958458315738674,0.9708737864077683,0.0015585001558500156,0.842702364178892,0.18064185733064408
7,0.9430101859569854,8.909243843906094e-05,0.8737864077669926,0.011600001160000116,0.805118655198779,0.3876803583301589
8,0.5203893278475752,1.862201254399501e-05,0.8640776699029153,0.019200001920000192,0.7970153681231682,0.40638008266793213
9,0.13215274988332704,0.00020978316784555316,0.9708737864077683,0.006930000693000069,0.6806974198088342,0.3733750820700674
10,0.2935375942380964,6.88423160554213e-05,0.893203883495147,0.010371101037110104,0.8033993651196464,0.5026466171466804
11,0.3272044226603295,3.6369219801016786e-06,0.8737864077669926,0.01400000140000014,0.7633358215694019,0.46305171361110875
12,0.7456018351904266,0.00016118287412481805,0.9223300970873787,0.00900000090000009,0.6720527048930764,0.32741391715003154
13,0.014441908468019994,7.285184028738195e-05,0.9029126213592242,0.014383201438320144,0.760115884607377,0.3744735345225718
14,0.7265162262503744,0.00020245262354267563,0.9514563106796139,0.0100134010013401,0.6414160325600864,0.32958542148073344
15,0.49353248616757717,4.041924427774471e-06,0.7766990291262132,0.022200002220000223,0.7671828723728178,0.28776544250812075
16,0.13824528490263321,1.4531487822499803e-05,0.8640776699029153,0.0100400010040001,0.7978989365457471,0.46657891704989163
17,0.6394329112983554,3.400400550660768e-05,0.8640776699029153,0.019600001960000196,0.6724687415285857,0.43492084092892513
18,0.4097694170530612,0.00011647060390174173,0.9708737864077683,0.005570200557020056,0.7747218479687299,0.17997353531575877
19,0.11231950516727769,1.4571988067267083e-05,0.7281553398058271,0.017400001740000174,0.7333680013509982,0.44195975587290526
20,0.37934853526077855,6.478419152973993e-05,0.8640776699029153,0.011553601155360116,0.7612839064171844,0.18462131988497987
21,0.8880984278752052,2.4292046811414107e-05,0.766990291262136,0.015600001560000156,0.7664392701301692,0.404487247238569
22,0.28767027869168377,3.158209086952438e-05,0.8640776699029153,0.011800001180000118,0.7089666891167703,0.24344865338660115
23,0.3543816796728977,5.26422181485096e-05,0.5436893203883493,0.0005500000550000055,0.7758897955111472,0.17992795185037636
24,0.10572545049699203,0.0001457927811132519,0.49514563106796317,0.0072000007200000715,0.7502367249848563,0.41421125509548296
25,0.994369513177661,0.00025670675143292293,0.9611650485436911,0.0012625001262500126,0.7231720170426208,0.449200394382491
26,0.8215959934152327,0.00014473977474930265,0.893203883495147,0.008600000860000085,0.7546304116291445,0.44924542013826435
27,0.566157639699924,7.694236500887715e-05,0.8640776699029153,0.013500001350000134,0.8073011881232073,0.3605589400404169
28,0.19258818967658947,7.281944009156813e-06,0.8155339805825257,0.01100000110000011,0.7879044025328188,0.3886073956359247
29,0.5702510616660205,2.0242022334686177e-05,0.8543689320388346,0.014800001480000147,0.8124010183952992,0.36106902124888485
30,0.8306535311859314,1.2141973381230327e-05,0.8543689320388346,0.015800001580000157,0.7818989557067337,0.3861119549739468
31,0.12161619351228606,6.88423160554213e-05,0.8155339805825257,0.018300001830000183,0.7018526622431711,0.4419638705304656
32,0.23360135224557746,0.00011258258040408291,0.9611650485436911,0.00401000040100004,0.7111119212445574,0.4062923673399701
33,0.7559038846876298,1.619199785795825e-05,0.8446601941747574,0.0203200020320002,0.7149088415597047,0.414144918635869
34,0.5003122888567442,4.454216919505375e-05,0.8640776699029153,1.2800001280000128e-05,0.7663213706485008,0.28857783950535276
35,0.46150720586220745,6.479229157869337e-05,0.893203883495147,0.008632400863240085,0.7720001523595508,0.4648525083646527
36,0.5397396277145332,0.00022335074984259173,0.9805825242718456,0.0008717000871700087,0.79302270681818,0.4209180291801601
37,0.07419472429189371,5.9527259758947073e-05,0.8058252427184485,0.019500001950000196,0.789790794239513,0.3338725352457601
38,0.810657756953361,3.0772085974178795e-05,0.8543689320388346,0.016400001640000165,0.755406849341609,0.4497999136219358
39,0.30884323099391436,6.479229157869337e-05,0.8252427184466029,0.03180000318000032,0.7358348205610272,0.355141813655785
40,0.08955840730361209,0.00016198477897121018,0.9223300970873787,0.010642101064210107,0.7331957752735248,0.35478002743237236
41,0.9128888228451488,5.83122524159287e-05,0.893203883495147,0.009158500915850092,0.7774744759458554,0.4833102053224037
42,0.7174285044266074,8.504241396233302e-05,0.7087378640776727,0.007988500798850079,0.6723220634332818,0.32751154731548837
43,0.8930625436798075,8.099238948560508e-05,0.9126213592233015,0.006774300677430067,0.7236686802134286,0.27820444077639517
44,0.2483822508480558,0.00010529253634597265,0.893203883495147,0.002900000290000029,0.6809229513054997,0.3767440137185657
45,0.2172741013859124,2.0242022334686177e-05,0.8543689320388346,0.018500001850000183,0.8404719102210487,0.21045584184208155
46,0.35270066010202206,0.00021057697264299183,0.9126213592233015,0.012129201212920122,0.7253305244663752,0.19036756930025234
47,0.41851814874236976,7.694236500887715e-05,0.7572815533980588,0.024800002480000246,0.7153665143507482,0.2011983766634866
48,0.5459064619413918,4.2922159404362573e-05,0.8155339805825257,0.01800000180000018,0.7829739761773793,0.4869539081017508
49,0.20757805480030928,5.2237215700836805e-05,0.8252427184466029,0.0200000020000002,0.7180726323748691,0.3616501918421906
50,0.5996410419535119,5.132191016909629e-05,0.8737864077669926,0.01313320131332013,0.8073015873104288,0.29851737114231025
51,0.775558346935506,6.074226710196545e-05,0.893203883495147,0.013900001390000138,0.7804720284918673,0.34263192236602924
52,0.044990492023283514,0.0005644681114194782,0.9902912621359228,2.500000250000025e-06,0.8547502337078722,0.1772501711300951
53,0.029297106278050853,0.00029155316203069003,0.9029126213592242,0.008603300860330086,0.7730667063477332,0.24545387349896797
54,0.6385668611603215,0.00017008482792466603,0.9805825242718456,0.004490000449000045,0.6751716753383592,0.43427506277579364
55,0.569183010557453,7.694236500887715e-05,0.8737864077669926,0.01600000160000016,0.8191115505388801,0.352440020438446
56,0.15132426728211176,4.6162178985744916e-05,0.8446601941747574,0.016641801664180167,0.7783777530770628,0.43841644082319325
57,0.7999865332686311,1.4976990514939875e-05,0.7572815533980588,0.014300001430000143,0.7987147174080785,0.4981041653322948
58,0.4826035371066495,0.00010932636072479367,0.893203883495147,0.010219201021920102,0.7659755723971098,0.28763187105674515
59,0.7574780991476487,8.014188434549221e-05,0.8543689320388346,0.01782520178252018,0.7177406757082945,0.42321480748260887
60,0.565293911412126,0.00016199287902016361,0.9611650485436911,0.005438000543800055,0.8305982185351186,0.3459651667963196
61,0.30504004030732007,4.69721838810905e-05,0.9029126213592242,0.01926640192664019,0.7196100323324011,0.3284248649648708
62,0.16401317882193964,4.041114422879126e-05,0.8155339805825257,0.02190000219000022,0.829298325690894,0.3487504305518182
63,0.5418594769800158,3.644212024159789e-05,0.8446601941747574,0.026700002670000268,0.7952865811015357,0.41064993841894426
64,0.5619968840769832,0.00010525203610120537,0.9417475728155367,0.0076336007633600765,0.8162678150410385,0.36167654052283316
65,0.6374593385977417,0.00013364270768306813,0.7572815533980588,0.0008250000825000082,0.7370618756624826,0.42668780774416226
66,0.8234557954542816,0.0002810635986359647,0.9708737864077683,0.0017720001772000176,0.744275328004481,0.458517906295664
67,0.3023838436373177,7.694236500887715e-05,0.8737864077669926,0.0099977009997701,0.7354762668853991,0.3457678615301728
68,0.11942204503925086,0.0002915936622754573,0.9902912621359228,0.0010499001049900105,0.9562220657717762,0.012197648269949957
69,0.8724073639802086,1.578699541028546e-05,0.8155339805825257,0.01690880169088017,0.8386730333500779,0.19273082039133071
70,0.18747315360664607,7.004922334948622e-05,0.8834951456310698,0.012376601237660123,0.8551445471317985,0.1768747891857677
71,0.8505076725541049,4.0492144718325815e-05,0.8155339805825257,0.019400001940000192,0.776201718549262,0.4771661044623312
72,0.07207719687664706,5.6651742380470246e-05,0.893203883495147,0.023200002320000232,0.8553352472225413,0.17590458515625884
73,0.4664573905653937,0.00011744260977615643,0.8349514563106801,0.009801300980130098,0.7704255722898863,0.4640995879988427
74,0.4290547051134107,0.00010528443629701919,0.9320388349514559,0.006370400637040064,0.7386230040511284,0.18435449301767393
75,0.013092913480894653,5.26422181485096e-05,0.9223300970873787,0.01404000140400014,0.7994704716524204,0.49495456847950214
76,0.10770598874831375,1.0521963590539156e-05,0.7572815533980588,0.02420000242000024,0.738970547586185,0.4055915122645547
77,0.10838396901723044,4.0492144718325815e-05,0.8543689320388346,0.015100001510000152,0.8481027638618484,0.19348525276985862
78,0.5142433902728406,2.2672037020722936e-05,0.9126213592233015,0.012949501294950129,0.7871329500189099,0.42096013005887223
79,0.8902670359956442,8.099238948560508e-05,0.8252427184466029,0.016400001640000165,0.7592927234231616,0.41146093494538016
80,0.3691300723720718,9.71195869519357e-06,0.7378640776699044,0.0200000020000002,0.7489808634194941,0.18840327887641883
81,0.07442923116573133,2.0242022334686177e-05,0.8349514563106801,0.022900002290000228,0.6767641816992915,0.35675721953849604
82,0.45845861650231834,2.2672037020722936e-05,0.8543689320388346,0.014600001460000145,0.7755190619835545,0.4715370918036616
83,0.6908456410744594,0.00017001192748408492,0.9708737864077683,0.005228600522860052,0.6808106033112358,0.4155659999004552
84,0.43523547044168553,4.656718143341771e-05,0.893203883495147,1.2500001250000124e-05,0.755306588365072,0.18565686889035315
85,0.13878627600762494,1.3761983171921498e-05,0.6504854368932058,0.006800000680000068,0.7030715479317233,0.4425286196741707
86,0.8293416858025824,6.074226710196545e-05,0.9126213592233015,0.011400001140000114,0.770767202284012,0.3844208555037363
87,0.3738225316990603,8.89709377047591e-05,0.8834951456310698,0.015654101565410156,0.7577054343463787,0.1866078877093097
88,0.3557562150126192,7.248733808447644e-05,0.9417475728155367,0.010684401068440107,0.7406963917624877,0.19587217553545577
89,0.6602924138187238,4.8592193671781674e-05,0.9126213592233015,0.013408201340820134,0.6578676519647035,0.4320782322320659
90,0.6905368349930693,6.074226710196545e-05,0.8543689320388346,0.011400001140000114,0.6748917151282274,0.42635937875214636
91,0.7229080709836054,6.479229157869337e-05,0.893203883495147,0.020021202002120198,0.6853430864240613,0.3335893612901345
92,0.41780998442038486,0.00018628492583157774,0.9708737864077683,0.008816200881620087,0.7612839064171844,0.18462131988497987
93,0.9581649024474623,7.281944009156813e-06,0.7961165048543712,0.01297700129770013,0.7961499395106034,0.38924256491293685
94,0.500135828238807,0.00024284756767355996,0.9805825242718456,0.001310100131010013,0.7587189892683529,0.28905833731744557
95,0.03561718262048661,0.00022105033593981026,0.9514563106796139,0.0050183005018300504,0.8535372337099796,0.17982833252064712
96,0.5588275585048214,0.00036449410285656,0.9417475728155367,0.004400000440000044,0.8326839253497988,0.36687531120196193
97,0.8324367121671917,2.5912056602105278e-05,0.8834951456310698,1.2500001250000124e-05,0.7866051966619519,0.3944867331542449
98,0.9488937544550501,7.97773821425867e-05,0.9320388349514559,0.006100000610000061,0.8090877273240098,0.39049384838865053
99,0.5225857981708464,0.00010525203610120537,0.9223300970873787,0.018782101878210188,0.79900387749115,0.41667219831975233
100,0.6589085910780583,0.0,0.9805825242718456,0.0006372000637200064,0.6623459848667754,0.4338213536152571
101,0.5544810548629993,7.196083490250181e-05,0.9126213592233015,0.008868700886870088,0.7861547835082837,0.48512398231629245
102,0.7338602385468932,4.0289643494489424e-05,0.6796116504854375,0.017500001750000174,0.6757615719339226,0.3294616719152512
103,0.6565913845425142,0.00011015256571804616,0.9514563106796139,0.004200000420000042,0.6623405262136084,0.426374870685732
104,0.35160242494038646,0.00016195237877539634,0.9417475728155367,0.005979000597900059,0.8205007870533076,0.17638122237850207
105,0.9164412537062534,0.00018224300140380327,0.9514563106796139,0.008800000880000087,0.8134323417903375,0.4780237317088599
106,0.6725007023596964,7.285184028738195e-05,0.9223300970873787,0.0099927009992701,0.636939259273205,0.440556552299677
107,0.3420456893689443,0.0001375955315723546,0.9223300970873787,0.007436600743660074,0.8194205028813937,0.1784407200293796
108,0.5816583118755674,2.915207618348762e-05,0.8737864077669926,0.0200000020000002,0.7125759171704712,0.4508353944628012
109,0.2178383109932643,2.0242022334686177e-05,0.786407766990294,0.01600000160000016,0.7857556984045481,0.44018675364821397
110,0.6976277656138624,5.83122524159287e-05,0.9320388349514559,0.0076985007698500765,0.8230064295414734,0.24932502884721974
111,0.48365069156309276,9.313436286683541e-05,0.9611650485436911,0.005293300529330053,0.765525781232833,0.28816823278134784
112,0.859323737900258,6.479229157869337e-05,0.9320388349514559,0.008800000880000087,0.825813495515489,0.20026672895828568
113,0.31564160848496947,6.074226710196545e-05,0.786407766990294,0.022700002270000227,0.7257333136561884,0.3574146971998714
114,0.925050674381401,0.00022549726281525753,0.9514563106796139,0.008843100884310088,0.7759817199731536,0.4817197414527656
115,0.11753205894713378,0.00017313044633116543,0.9708737864077683,0.004700100470010047,0.9663995017994944,0.009531176661186413
116,0.6006371157047629,3.644212024159789e-05,0.7961165048543712,0.009200000920000092,0.7400919851755978,0.35213752494325234
117,0.9146139575705088,2.0242022334686177e-05,0.8640776699029153,0.01200000120000012,0.7903431579528413,0.4669742711949976
118,0.28496532316672507,7.285994033633541e-05,0.8834951456310698,0.014612401461240146,0.7082676658749856,0.2442362694868695
119,0.9805637916743094,0.0005094849791234199,0.9805825242718456,0.005932600593260059,0.7206683704905619,0.45848971097653796
120,0.17446382673424798,0.00020248502373848944,0.9029126213592242,0.018709401870940185,0.7840435936954004,0.43286040136848547
121,0.7126872862446626,4.778218877643609e-05,0.660194174757283,0.003800000380000038,0.7018461359962723,0.3019145352905751
122,0.8400547027915605,2.2672037020722936e-05,0.8543689320388346,0.02520000252000025,0.7618877188649541,0.3880183551403573
123,0.7953381890961269,4.045164447355854e-05,0.8349514563106801,0.014420801442080144,0.8027133201042689,0.2159699973051471
124,0.05359062529748706,2.915207618348762e-05,0.9320388349514559,0.019488001948800196,0.777358535266599,0.4794800912046073
125,0.21019013631582734,8.09518892408378e-05,0.9417475728155367,0.00910040091004009,0.7973022166337249,0.4957981042632413
126,0.6180231302720511,5.6692242625237527e-05,0.893203883495147,0.014500001450000145,0.7584295321157214,0.3524182387798246
127,0.39763542771964117,8.463741151466022e-05,0.9805825242718456,0.004215600421560042,0.7025758502369859,0.2133579395639098
128,0.09319442477321327,7.795487112805914e-05,0.8640776699029153,0.011939801193980118,0.7153652518051177,0.400097329002268
129,0.7552955599257937,3.239209576486996e-05,0.8640776699029153,0.0200000020000002,0.699543846905425,0.41161787442937625
